Replicate Name,Protein Name,Precursor Ion Name,Precursor Mz,Product Mz,Retention Time,Area,Background,Start Time,End Time,Height
241121_Std_10nM_UCYNA_B12_1,Internal_Std,B1_IS,269.1958,122.1386,0.68,53980608,369959,0.65,0.78,12405888
241121_Std_10nM_UCYNA_B12_2,Internal_Std,B1_IS,269.1958,122.1386,0.68,41600408,106030,0.65,0.77,9291768
241121_Std_20nM_UCYNA_B12_1,Internal_Std,B1_IS,269.1958,122.1386,0.68,28197378,52265,0.65,0.72,10981756
241121_Std_20nM_UCYNA_B12_2,Internal_Std,B1_IS,269.1958,122.1386,0.68,34062772,221493,0.65,0.77,7350004
241121_Std_50nM_RP-Mix234_InH2O,Internal_Std,B1_IS,269.1958,122.1386,0.7,28315,0,0.67,0.75,11344
241121_Poo_UCYNA-culture_Full1,Internal_Std,B1_IS,269.1958,122.1386,0.67,27961250,134196,0.65,0.76,7321024
241121_Poo_UCYNA-culture_Full2,Internal_Std,B1_IS,269.1958,122.1386,0.67,27424604,210881,0.65,0.78,6259856
241121_Poo_UCYNA-culture_Full3,Internal_Std,B1_IS,269.1958,122.1386,0.68,25600292,223148,0.65,0.77,6295096
241121_Smp_UCYNA_Z-2,Internal_Std,B1_IS,269.1958,122.1386,0.67,25127824,172399,0.65,0.72,10836207
241121_Smp_UCYNA_Z-4,Internal_Std,B1_IS,269.1958,122.1386,0.68,47947392,378742,0.65,0.72,19012656
241121_Smp_UCYNA_Z-7,Internal_Std,B1_IS,269.1958,122.1386,0.68,33245626,233218,0.65,0.77,7765192
241121_Smp_UCYNA_Z-12,Internal_Std,B1_IS,269.1958,122.1386,0.68,19184384,37056,0.65,0.72,7767344
241121_Smp_UCYNA_Z-13,Internal_Std,B1_IS,269.1958,122.1386,0.67,20692316,141433,0.65,0.72,9196064
241121_Smp_UCYNA_Z-17,Internal_Std,B1_IS,269.1958,122.1386,0.67,33392668,224154,0.65,0.73,12748928
241121_Smp_UCYNA_Z-19,Internal_Std,B1_IS,269.1958,122.1386,0.68,59006988,769472,0.59,0.95,5505936
241121_Smp_UCYNA_Z-20,Internal_Std,B1_IS,269.1958,122.1386,0.71,108305016,547505,0.65,0.9,10092944
241121_Smp_UCYNA_Z-21,Internal_Std,B1_IS,269.1958,122.1386,0.67,45986140,739197,0.65,0.72,20221696
241121_Smp_UCYNA_Z-22,Internal_Std,B1_IS,269.1958,122.1386,0.67,100769440,148911,0.65,0.77,25820176
241121_Smp_UCYNA_Z-23,Internal_Std,B1_IS,269.1958,122.1386,0.68,112247728,193734,0.65,0.77,26796748
241121_Smp_UCYNA_Z-24,Internal_Std,B1_IS,269.1958,122.1386,0.68,73582960,672206,0.66,0.72,31942784
241121_Smp_UCYNA_Z-25,Internal_Std,B1_IS,269.1958,122.1386,0.68,71689952,445610,0.59,0.9,7089960
241121_Smp_UCYNA_Z-26,Internal_Std,B1_IS,269.1958,122.1386,0.71,152783840,255489,0.65,0.92,12272200
241121_Smp_UCYNA_Z-27,Internal_Std,B1_IS,269.1958,122.1386,0.68,92034568,786124,0.59,0.93,8648368
241121_Smp_UCYNA_Z-28,Internal_Std,B1_IS,269.1958,122.1386,0.67,39334140,185083,0.65,0.72,17859104
241121_Smp_UCYNA_Z-29,Internal_Std,B1_IS,269.1958,122.1386,0.68,31215274,256812,0.65,0.73,12413808
241121_Smp_UCYNA_Z-30,Internal_Std,B1_IS,269.1958,122.1386,0.67,60448848,248803,0.65,0.72,25457296
241121_Smp_UCYNA_Z-31,Internal_Std,B1_IS,269.1958,122.1386,0.67,71977784,94388,0.65,0.72,32544596
241121_Smp_UCYNA_Z-32,Internal_Std,B1_IS,269.1958,122.1386,0.67,75790864,123664,0.65,0.72,29561328
241121_Smp_UCYNA_Z-33,Internal_Std,B1_IS,269.1958,122.1386,0.68,34869900,121543,0.65,0.73,14019154
241121_Smp_UCYNA_Z-34,Internal_Std,B1_IS,269.1958,122.1386,0.68,48608700,451659,0.65,0.73,18957034
241121_Smp_UCYNA_Z-35,Internal_Std,B1_IS,269.1958,122.1386,0.68,116731992,164583,0.65,0.78,21983806
241121_Smp_UCYNA_Z-36,Internal_Std,B1_IS,269.1958,122.1386,0.68,95525720,773642,0.66,0.78,20961872
241121_Smp_UCYNA_Z-37,Internal_Std,B1_IS,269.1958,122.1386,0.68,67344336,253460,0.65,0.78,14002704
241121_Smp_UCYNA_Z-38,Internal_Std,B1_IS,269.1958,122.1386,0.67,53468984,119972,0.65,0.77,12102752
241121_Smp_UCYNA_Z-39,Internal_Std,B1_IS,269.1958,122.1386,0.68,42031524,268379,0.65,0.77,10246398
241121_Smp_UCYNA_Z-40,Internal_Std,B1_IS,269.1958,122.1386,0.68,60573540,238834,0.65,0.73,22275600
241121_Smp_UCYNA_Z-41,Internal_Std,B1_IS,269.1958,122.1386,0.67,60826700,369362,0.65,0.72,27436288
241121_Smp_UCYNA_Z-42,Internal_Std,B1_IS,269.1958,122.1386,0.68,39355332,150426,0.65,0.72,15704929
241121_Std_0nM_UCYNA_B12_1,Internal_Std,B2_IS,383.204,249.153,3.91,27898956,254787,3.86,3.99,11032684
241121_Std_0nM_UCYNA_B12_2,Internal_Std,B2_IS,383.204,249.153,3.91,27574580,326399,3.86,4,10774224
241121_Std_1nM_UCYNA_B12_1,Internal_Std,B2_IS,383.204,249.153,3.91,29084824,538869,3.86,3.99,11631120
241121_Std_1nM_UCYNA_B12_2,Internal_Std,B2_IS,383.204,249.153,3.91,28518596,469694,3.86,3.99,10984368
241121_Std_5nM_UCYNA_B12_1,Internal_Std,B2_IS,383.204,249.153,3.91,30461052,557981,3.86,4,12409376
241121_Std_5nM_UCYNA_B12_2,Internal_Std,B2_IS,383.204,249.153,3.91,28832362,423907,3.86,3.99,11430480
241121_Std_10nM_UCYNA_B12_1,Internal_Std,B2_IS,383.204,249.153,3.91,31198284,408656,3.86,3.99,12689920
241121_Std_10nM_UCYNA_B12_2,Internal_Std,B2_IS,383.204,249.153,3.91,28835098,413988,3.86,3.99,11738960
241121_Std_20nM_UCYNA_B12_1,Internal_Std,B2_IS,383.204,249.153,3.9,29804828,448277,3.86,4,11515040
241121_Std_20nM_UCYNA_B12_2,Internal_Std,B2_IS,383.204,249.153,3.91,26961524,365932,3.86,3.99,10808864
241121_Std_50nM_RP-Mix234_InH2O,Internal_Std,B2_IS,383.204,249.153,3.89,664,0,3.89,3.93,542
241121_Poo_UCYNA-culture_Full1,Internal_Std,B2_IS,383.204,249.153,3.9,42224508,751153,3.86,3.99,16790560
241121_Poo_UCYNA-culture_Full2,Internal_Std,B2_IS,383.204,249.153,3.91,38811752,556755,3.86,3.99,15659754
241121_Poo_UCYNA-culture_Full3,Internal_Std,B2_IS,383.204,249.153,3.91,37460200,620607,3.86,3.99,14891808
241121_Smp_UCYNA_Z-2,Internal_Std,B2_IS,383.204,249.153,3.91,29041246,470208,3.86,3.99,11774832
241121_Smp_UCYNA_Z-4,Internal_Std,B2_IS,383.204,249.153,3.91,28319556,492836,3.86,3.99,11532464
241121_Smp_UCYNA_Z-7,Internal_Std,B2_IS,383.204,249.153,3.91,33142374,445232,3.86,3.99,13713296
241121_Smp_UCYNA_Z-12,Internal_Std,B2_IS,383.204,249.153,3.91,33426390,478254,3.86,3.99,13328153
241121_Smp_UCYNA_Z-13,Internal_Std,B2_IS,383.204,249.153,3.91,45975636,557563,3.86,3.99,19322608
241121_Smp_UCYNA_Z-17,Internal_Std,B2_IS,383.204,249.153,3.91,22438774,390141,3.86,4,8785664
241121_Smp_UCYNA_Z-19,Internal_Std,B2_IS,383.204,249.153,3.91,41815940,398215,3.86,3.99,16502896
241121_Smp_UCYNA_Z-20,Internal_Std,B2_IS,383.204,249.153,3.91,40573808,741892,3.86,3.99,16230912
241121_Smp_UCYNA_Z-21,Internal_Std,B2_IS,383.204,249.153,3.91,22474546,167537,3.85,3.99,9027216
241121_Smp_UCYNA_Z-22,Internal_Std,B2_IS,383.204,249.153,3.9,46379632,299081,3.85,3.98,18953072
241121_Smp_UCYNA_Z-23,Internal_Std,B2_IS,383.204,249.153,3.9,46289536,755402,3.86,3.98,18973840
241121_Smp_UCYNA_Z-24,Internal_Std,B2_IS,383.204,249.153,3.91,46570204,316643,3.85,3.98,18395232
241121_Smp_UCYNA_Z-25,Internal_Std,B2_IS,383.204,249.153,3.92,30829038,305792,3.86,3.99,11922400
241121_Smp_UCYNA_Z-26,Internal_Std,B2_IS,383.204,249.153,3.91,35964876,506081,3.86,4,14133760
241121_Smp_UCYNA_Z-27,Internal_Std,B2_IS,383.204,249.153,3.92,25404180,204225,3.86,3.99,10466785
241121_Smp_UCYNA_Z-28,Internal_Std,B2_IS,383.204,249.153,3.91,28576214,353314,3.86,3.99,11285568
241121_Smp_UCYNA_Z-29,Internal_Std,B2_IS,383.204,249.153,3.91,27700208,347555,3.86,4,11185376
241121_Smp_UCYNA_Z-30,Internal_Std,B2_IS,383.204,249.153,3.92,42501688,766791,3.87,4,17049632
241121_Smp_UCYNA_Z-31,Internal_Std,B2_IS,383.204,249.153,3.91,43059576,700841,3.86,3.99,16804688
241121_Smp_UCYNA_Z-32,Internal_Std,B2_IS,383.204,249.153,3.91,45170672,343945,3.85,3.99,18737360
241121_Smp_UCYNA_Z-33,Internal_Std,B2_IS,383.204,249.153,3.91,26245266,391776,3.86,3.99,10256784
241121_Smp_UCYNA_Z-34,Internal_Std,B2_IS,383.204,249.153,3.91,44832316,499042,3.86,3.99,18437232
241121_Smp_UCYNA_Z-35,Internal_Std,B2_IS,383.204,249.153,3.92,44985564,676364,3.86,3.99,17833456
241121_Smp_UCYNA_Z-36,Internal_Std,B2_IS,383.204,249.153,3.91,48401928,823815,3.87,3.99,20230336
241121_Smp_UCYNA_Z-37,Internal_Std,B2_IS,383.204,249.153,3.91,26898328,452777,3.86,4,11078528
241121_Smp_UCYNA_Z-38,Internal_Std,B2_IS,383.204,249.153,3.91,28321094,297137,3.86,4,11102512
241121_Smp_UCYNA_Z-39,Internal_Std,B2_IS,383.204,249.153,3.92,25357708,423149,3.86,4,9957968
241121_Smp_UCYNA_Z-40,Internal_Std,B2_IS,383.204,249.153,3.91,24562746,424452,3.86,3.99,9803454
241121_Smp_UCYNA_Z-41,Internal_Std,B2_IS,383.204,249.153,3.91,29415510,478451,3.86,4.01,11615728
241121_Smp_UCYNA_Z-42,Internal_Std,B2_IS,383.204,249.153,3.91,23983892,206269,3.86,4,9842480
241121_Std_0nM_UCYNA_B12_1,Internal_Std,B2_IS,383.204,175.111,3.91,10504341,136865,3.86,3.99,4171716
241121_Std_0nM_UCYNA_B12_2,Internal_Std,B2_IS,383.204,175.111,3.91,11187240,76606,3.86,4,4474892
241121_Std_1nM_UCYNA_B12_1,Internal_Std,B2_IS,383.204,175.111,3.91,10702343,263198,3.86,3.99,4359184
241121_Std_1nM_UCYNA_B12_2,Internal_Std,B2_IS,383.204,175.111,3.91,11366678,161011,3.86,3.99,4465084
241121_Std_5nM_UCYNA_B12_1,Internal_Std,B2_IS,383.204,175.111,3.91,11413819,187569,3.86,4,4636664
241121_Std_5nM_UCYNA_B12_2,Internal_Std,B2_IS,383.204,175.111,3.91,11743077,90137,3.86,3.99,4767376
241121_Std_10nM_UCYNA_B12_1,Internal_Std,B2_IS,383.204,175.111,3.91,11734716,122839,3.86,3.99,4795924
241121_Std_10nM_UCYNA_B12_2,Internal_Std,B2_IS,383.204,175.111,3.91,11333113,164126,3.86,3.99,4546884
241121_Std_20nM_UCYNA_B12_1,Internal_Std,B2_IS,383.204,175.111,3.91,11061628,224104,3.86,4,4623956
241121_Std_20nM_UCYNA_B12_2,Internal_Std,B2_IS,383.204,175.111,3.91,10795288,79622,3.86,3.99,4211020
241121_Std_50nM_RP-Mix234_InH2O,Internal_Std,B2_IS,383.204,175.111,3.9,28,0,3.89,3.93,35
241121_Poo_UCYNA-culture_Full1,Internal_Std,B2_IS,383.204,175.111,3.91,16414840,290682,3.86,3.99,6714160
241121_Poo_UCYNA-culture_Full2,Internal_Std,B2_IS,383.204,175.111,3.92,15308561,291249,3.86,3.99,6003674
241121_Poo_UCYNA-culture_Full3,Internal_Std,B2_IS,383.204,175.111,3.91,14690041,292753,3.86,3.99,5747392
241121_Smp_UCYNA_Z-2,Internal_Std,B2_IS,383.204,175.111,3.91,11259791,75057,3.86,3.99,4455300
241121_Smp_UCYNA_Z-4,Internal_Std,B2_IS,383.204,175.111,3.91,11234252,94146,3.86,3.99,4409296
241121_Smp_UCYNA_Z-7,Internal_Std,B2_IS,383.204,175.111,3.91,12689212,188861,3.86,3.99,4999372
241121_Smp_UCYNA_Z-12,Internal_Std,B2_IS,383.204,175.111,3.91,12801880,183745,3.86,3.99,5028330
241121_Smp_UCYNA_Z-13,Internal_Std,B2_IS,383.204,175.111,3.91,17644690,196362,3.86,3.99,7360772
241121_Smp_UCYNA_Z-17,Internal_Std,B2_IS,383.204,175.111,3.91,8727621,160802,3.86,4,3528460
241121_Smp_UCYNA_Z-19,Internal_Std,B2_IS,383.204,175.111,3.91,15976806,225060,3.86,3.99,6262716
241121_Smp_UCYNA_Z-20,Internal_Std,B2_IS,383.204,175.111,3.91,15693436,309452,3.86,3.99,6334464
241121_Smp_UCYNA_Z-21,Internal_Std,B2_IS,383.204,175.111,3.91,8640043,139301,3.85,3.99,3419164
241121_Smp_UCYNA_Z-22,Internal_Std,B2_IS,383.204,175.111,3.91,17813556,63905,3.85,3.98,7277196
241121_Smp_UCYNA_Z-23,Internal_Std,B2_IS,383.204,175.111,3.91,17742000,342301,3.86,3.98,7158992
241121_Smp_UCYNA_Z-24,Internal_Std,B2_IS,383.204,175.111,3.91,17862316,148558,3.85,3.98,7064860
241121_Smp_UCYNA_Z-25,Internal_Std,B2_IS,383.204,175.111,3.92,12358036,169379,3.86,3.99,4846068
241121_Smp_UCYNA_Z-26,Internal_Std,B2_IS,383.204,175.111,3.92,14305739,160240,3.86,4,5702172
241121_Smp_UCYNA_Z-27,Internal_Std,B2_IS,383.204,175.111,3.92,10084470,84100,3.86,3.99,3811285
241121_Smp_UCYNA_Z-28,Internal_Std,B2_IS,383.204,175.111,3.92,11465984,170903,3.86,3.99,4584684
241121_Smp_UCYNA_Z-29,Internal_Std,B2_IS,383.204,175.111,3.92,11128726,113155,3.86,4,4407012
241121_Smp_UCYNA_Z-30,Internal_Std,B2_IS,383.204,175.111,3.92,16736453,201785,3.87,4,6512972
241121_Smp_UCYNA_Z-31,Internal_Std,B2_IS,383.204,175.111,3.91,16701564,209571,3.86,3.99,6582816
241121_Smp_UCYNA_Z-32,Internal_Std,B2_IS,383.204,175.111,3.91,17854884,71489,3.85,3.99,7390528
241121_Smp_UCYNA_Z-33,Internal_Std,B2_IS,383.204,175.111,3.91,10392323,111477,3.86,3.99,4189648
241121_Smp_UCYNA_Z-34,Internal_Std,B2_IS,383.204,175.111,3.91,17487560,262849,3.86,3.99,7175040
241121_Smp_UCYNA_Z-35,Internal_Std,B2_IS,383.204,175.111,3.92,17833694,274486,3.86,3.99,7098448
241121_Smp_UCYNA_Z-36,Internal_Std,B2_IS,383.204,175.111,3.92,18643884,256935,3.87,3.99,7780736
241121_Smp_UCYNA_Z-37,Internal_Std,B2_IS,383.204,175.111,3.92,11044329,97613,3.86,4,4258352
241121_Smp_UCYNA_Z-38,Internal_Std,B2_IS,383.204,175.111,3.91,11147568,115266,3.86,4,4497332
241121_Smp_UCYNA_Z-39,Internal_Std,B2_IS,383.204,175.111,3.91,10294125,89811,3.86,4,4100184
241121_Smp_UCYNA_Z-40,Internal_Std,B2_IS,383.204,175.111,3.91,10071511,114743,3.86,3.99,4018190
241121_Smp_UCYNA_Z-41,Internal_Std,B2_IS,383.204,175.111,3.91,11520288,187978,3.86,4.01,4714872
241121_Smp_UCYNA_Z-42,Internal_Std,B2_IS,383.204,175.111,3.91,9514704,49212,3.86,4,3801319
241121_Std_0nM_UCYNA_B12_1,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,7099710,132086,0.79,0.87,4284508
241121_Std_0nM_UCYNA_B12_2,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,6356435,104904,0.79,0.87,3803277
241121_Std_1nM_UCYNA_B12_1,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,7207364,117542,0.79,0.87,4327552
241121_Std_1nM_UCYNA_B12_2,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,6827088,81867,0.79,0.87,4059998
241121_Std_5nM_UCYNA_B12_1,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,7347769,107081,0.79,0.87,4448955
241121_Std_5nM_UCYNA_B12_2,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,6845766,98834,0.79,0.88,4140386
241121_Std_10nM_UCYNA_B12_1,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,7540850,95241,0.79,0.87,4597653
241121_Std_10nM_UCYNA_B12_2,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,6632228,67568,0.79,0.87,4032751
241121_Std_20nM_UCYNA_B12_1,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,7639038,86457,0.79,0.87,4610678
241121_Std_20nM_UCYNA_B12_2,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,6556261,63201,0.78,0.87,3867848
241121_Std_50nM_RP-Mix234_InH2O,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.95,31964,2553,0.9,0.98,14789
241121_Poo_UCYNA-culture_Full1,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,10386523,114563,0.79,0.88,6352109
241121_Poo_UCYNA-culture_Full2,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,9321299,178775,0.79,0.87,5704167
241121_Poo_UCYNA-culture_Full3,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,9464532,84740,0.79,0.87,5614826
241121_Smp_UCYNA_Z-2,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,7123790,121157,0.79,0.87,4451769
241121_Smp_UCYNA_Z-4,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,8308727,105296,0.79,0.87,5265069
241121_Smp_UCYNA_Z-7,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,6931922,115795,0.79,0.87,4276971
241121_Smp_UCYNA_Z-12,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,6562630,107757,0.79,0.87,4179810
241121_Smp_UCYNA_Z-13,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,6999825,72556,0.79,0.87,4348901
241121_Smp_UCYNA_Z-17,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,7261051,115953,0.79,0.87,4622033
241121_Smp_UCYNA_Z-19,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,8310927,170227,0.79,0.87,5109948
241121_Smp_UCYNA_Z-20,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,10339547,165740,0.79,0.88,6293532
241121_Smp_UCYNA_Z-21,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,6024154,84744,0.79,0.87,3695694
241121_Smp_UCYNA_Z-22,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,11645478,115188,0.79,0.87,7183370
241121_Smp_UCYNA_Z-23,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,10873301,122467,0.79,0.87,6829475
241121_Smp_UCYNA_Z-24,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,8999590,144499,0.79,0.86,5513874
241121_Smp_UCYNA_Z-25,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,6562280,66182,0.79,0.87,4020678
241121_Smp_UCYNA_Z-26,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,7460037,132035,0.79,0.87,4474289
241121_Smp_UCYNA_Z-27,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,6487510,110224,0.79,0.87,3910128
241121_Smp_UCYNA_Z-28,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,6337999,92369,0.79,0.87,3725103
241121_Smp_UCYNA_Z-29,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,6121904,71232,0.79,0.87,3883311
241121_Smp_UCYNA_Z-30,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,10510777,187064,0.79,0.87,6455387
241121_Smp_UCYNA_Z-31,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,10692670,151685,0.79,0.87,6347890
241121_Smp_UCYNA_Z-32,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,12238064,118711,0.79,0.87,7251817
241121_Smp_UCYNA_Z-33,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,6838578,83585,0.79,0.87,4213046
241121_Smp_UCYNA_Z-34,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,11272655,199541,0.79,0.87,6848332
241121_Smp_UCYNA_Z-35,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,15250861,281270,0.79,0.87,9051615
241121_Smp_UCYNA_Z-36,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,13867572,208472,0.79,0.87,8406882
241121_Smp_UCYNA_Z-37,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,6326213,112422,0.79,0.88,3761579
241121_Smp_UCYNA_Z-38,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,6084024,118499,0.79,0.87,3780621
241121_Smp_UCYNA_Z-39,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,5807246,74266,0.79,0.87,3468698
241121_Smp_UCYNA_Z-40,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,6539881,111950,0.79,0.87,4119654
241121_Smp_UCYNA_Z-41,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,5504798,109778,0.79,0.87,3335319
241121_Smp_UCYNA_Z-42,Internal_Std,D-Phenylalanine,174.1442,128.0801,0.82,6557139,109308,0.79,0.87,4026658
241121_Std_0nM_UCYNA_B12_1,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.82,14132,725,0.79,0.87,11926
241121_Std_0nM_UCYNA_B12_2,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.81,5876,593,0.79,0.87,4468
241121_Std_1nM_UCYNA_B12_1,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.82,11747,751,0.79,0.87,7994
241121_Std_1nM_UCYNA_B12_2,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.83,5770,270,0.79,0.87,5107
241121_Std_5nM_UCYNA_B12_1,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.82,11188,497,0.79,0.87,9370
241121_Std_5nM_UCYNA_B12_2,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.83,10767,392,0.79,0.88,7453
241121_Std_10nM_UCYNA_B12_1,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.82,8458,736,0.79,0.87,9608
241121_Std_10nM_UCYNA_B12_2,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.83,8326,554,0.79,0.87,6633
241121_Std_20nM_UCYNA_B12_1,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.83,11129,859,0.79,0.87,9261
241121_Std_20nM_UCYNA_B12_2,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.81,3769,244,0.78,0.87,1930
241121_Std_50nM_RP-Mix234_InH2O,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.94,19,0,0.9,0.98,25
241121_Poo_UCYNA-culture_Full1,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.81,7865,199,0.79,0.88,4775
241121_Poo_UCYNA-culture_Full2,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.82,15180,258,0.79,0.87,14026
241121_Poo_UCYNA-culture_Full3,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.82,7446,466,0.79,0.87,5140
241121_Smp_UCYNA_Z-2,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.82,10527,475,0.79,0.87,7748
241121_Smp_UCYNA_Z-4,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.83,8113,953,0.79,0.87,6061
241121_Smp_UCYNA_Z-7,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.83,7946,368,0.79,0.87,4741
241121_Smp_UCYNA_Z-12,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.81,3554,412,0.79,0.87,3210
241121_Smp_UCYNA_Z-13,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.83,4966,194,0.79,0.87,4988
241121_Smp_UCYNA_Z-17,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.81,10205,891,0.79,0.87,8453
241121_Smp_UCYNA_Z-19,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.81,5106,400,0.79,0.87,3394
241121_Smp_UCYNA_Z-20,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.83,11721,637,0.79,0.88,5470
241121_Smp_UCYNA_Z-21,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.83,2664,410,0.79,0.87,1705
241121_Smp_UCYNA_Z-22,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.82,13035,2517,0.79,0.87,14428
241121_Smp_UCYNA_Z-23,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.82,12126,2330,0.79,0.87,10036
241121_Smp_UCYNA_Z-24,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.82,8414,1551,0.79,0.86,4922
241121_Smp_UCYNA_Z-25,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.81,9175,183,0.79,0.87,6625
241121_Smp_UCYNA_Z-26,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.82,8178,1568,0.79,0.87,6391
241121_Smp_UCYNA_Z-27,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.82,8270,511,0.79,0.87,6206
241121_Smp_UCYNA_Z-28,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.81,12702,434,0.79,0.87,9878
241121_Smp_UCYNA_Z-29,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.82,9169,434,0.79,0.87,5918
241121_Smp_UCYNA_Z-30,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.82,14036,1382,0.79,0.87,8026
241121_Smp_UCYNA_Z-31,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.82,13189,1626,0.79,0.87,8216
241121_Smp_UCYNA_Z-32,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.82,14623,2165,0.79,0.87,9231
241121_Smp_UCYNA_Z-33,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.83,7017,881,0.79,0.87,5227
241121_Smp_UCYNA_Z-34,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.83,15327,898,0.79,0.87,12317
241121_Smp_UCYNA_Z-35,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.81,24003,2534,0.79,0.87,17338
241121_Smp_UCYNA_Z-36,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.81,18714,1606,0.79,0.87,13985
241121_Smp_UCYNA_Z-37,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.83,11020,870,0.79,0.88,6849
241121_Smp_UCYNA_Z-38,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.82,7459,985,0.79,0.87,5129
241121_Smp_UCYNA_Z-39,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.82,3249,527,0.79,0.87,3211
241121_Smp_UCYNA_Z-40,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.82,7826,1493,0.79,0.87,6601
241121_Smp_UCYNA_Z-41,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.81,7878,947,0.79,0.87,4846
241121_Smp_UCYNA_Z-42,Internal_Std,D-Phenylalanine,174.1442,108.5517,0.83,7344,1287,0.79,0.87,8236
